,value,Target,taxa,CAZy.ID,pathway_completeness_abundance,pathway_capacity
27122,3.2.1.31,Heparan Sulfate,Lactococcus lactis,GH1,1,4.5353188775982005
27123,3.2.1.31,Heparan Sulfate,Enterobacter lignolyticus,GH1,1,3.96898872706393
27124,3.2.1.31,Heparan Sulfate,Rothia dentocariosa,GH1,1,3.9572028953758998
27125,3.2.1.31,Heparan Sulfate,Opitutus terrae,GH2,1,2.84900016087073
27126,3.2.1.31,Heparan Sulfate,Caldicellulosiruptor bescii,GH2,1,3.1257373908135895
27127,3.2.1.31,Heparan Sulfate,Bacteroides thetaiotaomicron,GH30,1,5.668359111645381
27128,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
27129,3.2.1.31,Heparan Sulfate,Sebaldella termitidis,GH2,1,2.8999787863234103
27130,3.2.1.31,Heparan Sulfate,Saccharopolyspora erythraea,GH2,1,2.8299543305236
27131,3.2.1.31,Heparan Sulfate,Lactococcus lactis,GH2,1,4.5353188775982005
27132,3.2.1.31,Heparan Sulfate,Caldicellulosiruptor kronotskyensis,GH2,1,3.16266917664214
27133,3.2.1.31,Heparan Sulfate,Bacteroides thetaiotaomicron,GH2,1,5.668359111645381
27134,3.2.1.31,Heparan Sulfate,Ruminococcus gnavus,GH2,1,5.3965235103622495
27135,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
27136,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
27137,3.2.1.31,Heparan Sulfate,Flavobacterium johnsoniae,GH2,1,3.52515534105155
27138,3.2.1.31,Heparan Sulfate,Ruminiclostridium cellulolyticum,GH2,1,4.26150962751106
27139,3.2.1.31,Heparan Sulfate,Faecalibacterium prausnitzii,GH2,1,5.70310455655676
27140,3.2.1.31,Heparan Sulfate,Coraliomargarita akajimensis,GH2,1,3.0183552613307403
27141,3.2.1.31,Heparan Sulfate,Clostridium perfringens,GH2,1,4.09243971490905
27142,3.2.1.31,Heparan Sulfate,Shigella flexneri,GH2,1,4.38421820190403
27143,3.2.1.31,Heparan Sulfate,Gramella forsetii,GH2,1,3.3118484505669703
27144,3.2.1.31,Heparan Sulfate,Burkholderia pseudomallei,GH2,1,3.9321976701050496
27145,3.2.1.31,Heparan Sulfate,Chloroflexus aurantiacus,GH2,1,1.3437634164532801
27146,3.2.1.31,Heparan Sulfate,Streptococcus pyogenes,GH2,1,4.64590972834113
27147,3.2.1.31,Heparan Sulfate,Bacteroides vulgatus,GH2,1,5.9811943271971
27148,3.2.1.31,Heparan Sulfate,Rhodococcus opacus,GH1,1,2.69134686659395
27149,3.2.1.31,Heparan Sulfate,Escherichia coli,GH1,1,4.951896640835541
27150,3.2.1.31,Heparan Sulfate,Streptococcus uberis,GH1,1,4.2091536391304
27151,3.2.1.31,Heparan Sulfate,Listeria innocua,GH1,1,2.6429376335742103
27152,3.2.1.31,Heparan Sulfate,Pseudoalteromonas atlantica,GH2,1,2.3419495330725297
27153,3.2.1.31,Heparan Sulfate,Bacteroides fragilis,GH2,1,5.3304405525083
27154,3.2.1.31,Heparan Sulfate,Streptococcus thermophilus,GH2,1,3.2381812750938703
27155,3.2.1.31,Heparan Sulfate,Frankia inefficax,GH2,1,2.92194199410919
27156,3.2.1.31,Heparan Sulfate,Escherichia coli,GH1,1,4.951896640835541
27157,3.2.1.31,Heparan Sulfate,Butyrivibrio fibrisolvens,GH1,1,4.0796753423388
27158,3.2.1.31,Heparan Sulfate,Pseudothermotoga lettingae,GH1,1,2.00306092804824
27159,3.2.1.31,Heparan Sulfate,Shewanella frigidimarina,GH1,1,2.7938970437762203
27160,3.2.1.31,Heparan Sulfate,Oceanobacillus iheyensis,GH1,1,3.1883232183224304
27161,3.2.1.31,Heparan Sulfate,Bacillus megaterium,GH1,1,3.0927288703237497
27162,3.2.1.31,Heparan Sulfate,Streptomyces griseus,GH1,1,2.6881320451680497
27163,3.2.1.31,Heparan Sulfate,Streptococcus pyogenes,GH1,1,4.64590972834113
27164,3.2.1.31,Heparan Sulfate,Actinosynnema mirum,GH1,1,2.69871879128583
27165,3.2.1.31,Heparan Sulfate,Nocardiopsis dassonvillei,GH1,1,2.73171608767385
27166,3.2.1.31,Heparan Sulfate,Thermobispora bispora,GH1,1,2.60300281926376
27167,3.2.1.31,Heparan Sulfate,Beutenbergia cavernae,GH1,1,2.7427122192020805
27168,3.2.1.31,Heparan Sulfate,Pantoea vagans,GH1,1,3.25252009365206
27169,3.2.1.31,Heparan Sulfate,Clostridium acetobutylicum,GH1,0,1.97012823445052
27170,3.2.1.31,Heparan Sulfate,Lactobacillus plantarum,GH1,1,3.4832886780958905
27171,3.2.1.31,Heparan Sulfate,Sorangium cellulosum,GH30,1,2.50258378723307
27172,3.2.1.31,Heparan Sulfate,Teredinibacter turnerae,GH30,1,2.45569995384992
27173,3.2.1.31,Heparan Sulfate,Dyadobacter fermentans,GH30,1,3.41798356307307
27174,3.2.1.31,Heparan Sulfate,Actinobacillus pleuropneumoniae,GH2,1,2.85455045251846
27175,3.2.1.31,Heparan Sulfate,Streptococcus thermophilus,GH2,1,3.2381812750938703
27176,3.2.1.31,Heparan Sulfate,Catenulispora acidiphila,GH2,1,2.8865341235953905
27177,3.2.1.31,Heparan Sulfate,Coraliomargarita akajimensis,GH2,1,3.0183552613307403
27178,3.2.1.31,Heparan Sulfate,Bacteroides vulgatus,GH2,1,5.9811943271971
27179,3.2.1.31,Heparan Sulfate,Shigella flexneri,GH2,1,4.38421820190403
27180,3.2.1.31,Heparan Sulfate,Clostridium perfringens,GH2,1,4.09243971490905
27181,3.2.1.31,Heparan Sulfate,Mycoplasma penetrans,GH1,1,2.70794193384326
27182,3.2.1.31,Heparan Sulfate,Lactobacillus acidophilus,GH1,1,4.39104361631789
27183,3.2.1.31,Heparan Sulfate,Prevotella ruminicola,GH2,1,4.4647447951226695
27184,3.2.1.31,Heparan Sulfate,Saccharophagus degradans,GH2,0,2.10550242228245
27185,3.2.1.31,Heparan Sulfate,Yersinia pseudotuberculosis,GH2,1,3.27182073326526
27186,3.2.1.31,Heparan Sulfate,Agathobacter rectalis,GH2,1,5.641970263140481
27187,3.2.1.31,Heparan Sulfate,Streptobacillus moniliformis,GH2,1,3.4961229147361403
27188,3.2.1.31,Heparan Sulfate,Lactobacillus fermentum,GH2,1,4.102183676383509
27189,3.2.1.31,Heparan Sulfate,Streptomyces bingchenggensis,GH2,1,2.54626192656466
27190,3.2.1.31,Heparan Sulfate,Pantoea ananatis,GH1,1,3.1966861500677997
27191,3.2.1.31,Heparan Sulfate,Cutibacterium acnes,GH1,1,3.52554168695363
27192,3.2.1.31,Heparan Sulfate,Erwinia amylovora,GH1,1,2.90156557957192
27193,3.2.1.31,Heparan Sulfate,Sphingobium japonicum,GH1,1,2.42010039496632
27194,3.2.1.31,Heparan Sulfate,Paenibacillus polymyxa,GH1,1,3.72719395517451
27195,3.2.1.31,Heparan Sulfate,Lactobacillus helveticus,GH1,1,4.19120836090101
27196,3.2.1.31,Heparan Sulfate,Thermoanaerobacterium thermosaccharolyticum,GH1,1,3.6089697905836498
27197,3.2.1.31,Heparan Sulfate,Staphylococcus aureus,GH1,1,3.2538166819417103
27198,3.2.1.31,Heparan Sulfate,Clavibacter michiganensis,GH2,1,3.01942261166098
27199,3.2.1.31,Heparan Sulfate,Thermoanaerobacter sp.,GH2,1,3.47184065730102
27200,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
27201,3.2.1.31,Heparan Sulfate,Streptobacillus moniliformis,GH1,1,3.4961229147361403
27202,3.2.1.31,Heparan Sulfate,Lactobacillus johnsonii,GH1,1,3.82198804499448
27203,3.2.1.31,Heparan Sulfate,Clavibacter michiganensis,GH1,1,3.01942261166098
27204,3.2.1.31,Heparan Sulfate,Lactococcus lactis,GH1,1,4.5353188775982005
27205,3.2.1.31,Heparan Sulfate,Faecalibacterium prausnitzii,GH1,1,5.70310455655676
27206,3.2.1.31,Heparan Sulfate,Brachyspira pilosicoli,GH1,1,3.8882067563921403
27207,3.2.1.31,Heparan Sulfate,Bacillus clausii,GH1,1,3.12221444682512
27208,3.2.1.31,Heparan Sulfate,Salinispora arenicola,GH1,1,2.4616967147545896
27209,3.2.1.31,Heparan Sulfate,Streptomyces griseus,GH1,1,2.6881320451680497
27210,3.2.1.31,Heparan Sulfate,Streptomyces griseus,GH1,1,2.6881320451680497
27211,3.2.1.31,Heparan Sulfate,Paenibacillus sp.,GH2,1,3.71630119162046
27212,3.2.1.31,Heparan Sulfate,Bacteroides vulgatus,GH2,1,5.9811943271971
27213,3.2.1.31,Heparan Sulfate,Paenibacillus sp.,GH2,1,3.71630119162046
27214,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
27215,3.2.1.31,Heparan Sulfate,Thermomonospora curvata,GH1,1,2.8065283722813397
27216,3.2.1.31,Heparan Sulfate,Leptothrix cholodnii,GH1,1,3.37247937170518
27217,3.2.1.31,Heparan Sulfate,Cyanothece sp.,GH1,1,2.7207885399742597
27218,3.2.1.31,Heparan Sulfate,Lactobacillus crispatus,GH1,1,3.9118347306094905
27219,3.2.1.31,Heparan Sulfate,Citrobacter koseri,GH1,1,4.49522342533549
27220,3.2.1.31,Heparan Sulfate,Escherichia coli,GH1,1,4.951896640835541
27221,3.2.1.31,Heparan Sulfate,Klebsiella pneumoniae,GH1,1,3.52749946072475
27222,3.2.1.31,Heparan Sulfate,Ruminococcus gnavus,GH1,1,5.3965235103622495
27223,3.2.1.31,Heparan Sulfate,Salmonella typhimurium,GH1,1,3.2786756071961802
27224,3.2.1.31,Heparan Sulfate,Thermosipho africanus,GH1,0,2.11871883183128
27225,3.2.1.31,Heparan Sulfate,Paenibacillus polymyxa,GH1,1,3.72719395517451
27226,3.2.1.31,Heparan Sulfate,Faecalitalea cylindroides,GH1,1,5.25380962620252
27227,3.2.1.31,Heparan Sulfate,Lactococcus lactis,GH1,1,4.5353188775982005
27228,3.2.1.31,Heparan Sulfate,Bifidobacterium longum,GH1,1,5.04975962481765
27229,3.2.1.31,Heparan Sulfate,Frankia sp.,GH2,1,2.89027335739317
27230,3.2.1.31,Heparan Sulfate,Paenibacillus sp.,GH2,1,3.71630119162046
27231,3.2.1.31,Heparan Sulfate,Pseudarthrobacter chlorophenolicus,GH1,1,2.7413600039242594
27232,3.2.1.31,Heparan Sulfate,Chitinophaga pinensis,GH2,1,3.13218186064423
27233,3.2.1.31,Heparan Sulfate,Streptococcus uberis,GH1,1,4.2091536391304
27234,3.2.1.31,Heparan Sulfate,Dickeya paradisiaca,GH1,1,3.0187193215555603
27235,3.2.1.31,Heparan Sulfate,Kineococcus radiotolerans,GH1,1,3.03645741994958
27236,3.2.1.31,Heparan Sulfate,Dickeya paradisiaca,GH1,1,3.0187193215555603
27237,3.2.1.31,Heparan Sulfate,Saccharophagus degradans,GH1,0,2.10550242228245
27238,3.2.1.31,Heparan Sulfate,Sebaldella termitidis,GH1,1,2.8999787863234103
27239,3.2.1.31,Heparan Sulfate,Sebaldella termitidis,GH1,1,2.8999787863234103
27240,3.2.1.31,Heparan Sulfate,Mesoplasma florum,GH1,1,3.52674967225101
27241,3.2.1.31,Heparan Sulfate,Butyrivibrio proteoclasticus,GH1,1,4.21337592324907
27242,3.2.1.31,Heparan Sulfate,Bifidobacterium longum,GH2,1,5.04975962481765
27243,3.2.1.31,Heparan Sulfate,Streptococcus pneumoniae,GH2,1,3.8980096134335898
27244,3.2.1.31,Heparan Sulfate,Roseburia intestinalis,GH2,1,5.494855325243269
27245,3.2.1.31,Heparan Sulfate,[Eubacterium] rectale,GH2,1,5.645131414141621
27246,3.2.1.31,Heparan Sulfate,Streptomyces bingchenggensis,GH2,1,2.54626192656466
27247,3.2.1.31,Heparan Sulfate,Alteromonas mediterranea,GH2,1,2.1142229492622597
27248,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
27249,3.2.1.31,Heparan Sulfate,Bacillus selenitireducens,GH2,1,3.3810573117543705
27250,3.2.1.31,Heparan Sulfate,Rhizobium etli,GH1,1,2.8013917811185403
27251,3.2.1.31,Heparan Sulfate,Dickeya chrysanthemi,GH1,1,2.98593437565945
27252,3.2.1.31,Heparan Sulfate,Pedobacter heparinus,GH2,1,3.5379439923201095
27253,3.2.1.31,Heparan Sulfate,Porphyromonas gingivalis,GH2,1,4.20321558316002
27254,3.2.1.31,Heparan Sulfate,Pectobacterium carotovorum,GH1,1,3.14644261114384
27255,3.2.1.31,Heparan Sulfate,Klebsiella pneumoniae,GH1,1,3.52749946072475
27256,3.2.1.31,Heparan Sulfate,Clostridium saccharolyticum,GH1,1,5.056490176339469
27257,3.2.1.31,Heparan Sulfate,Streptococcus pyogenes,GH1,1,4.64590972834113
27258,3.2.1.31,Heparan Sulfate,Paraburkholderia phytofirmans,GH1,1,3.21698638049074
27259,3.2.1.31,Heparan Sulfate,Bacillus pumilus,GH1,1,3.24867068188371
27260,3.2.1.31,Heparan Sulfate,Escherichia coli,GH1,1,4.951896640835541
27261,3.2.1.31,Heparan Sulfate,Rubrobacter xylanophilus,GH1,1,2.51207408270967
27262,3.2.1.31,Heparan Sulfate,Lactococcus lactis,GH1,1,4.5353188775982005
27263,3.2.1.31,Heparan Sulfate,Streptococcus pyogenes,GH1,1,4.64590972834113
27264,3.2.1.31,Heparan Sulfate,Klebsiella pneumoniae,GH1,1,3.52749946072475
27265,3.2.1.31,Heparan Sulfate,Clostridium beijerinckii,GH1,1,4.1721923270502295
27266,3.2.1.31,Heparan Sulfate,Bifidobacterium longum,GH2,1,5.04975962481765
27267,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
27268,3.2.1.31,Heparan Sulfate,Shigella dysenteriae,GH2,1,4.38956589949009
27269,3.2.1.31,Heparan Sulfate,Lactobacillus johnsonii,GH1,1,3.82198804499448
27270,3.2.1.31,Heparan Sulfate,Staphylococcus carnosus,GH1,1,3.46118846613643
27271,3.2.1.31,Heparan Sulfate,Petrotoga mobilis,GH1,1,2.0601538666330304
27272,3.2.1.31,Heparan Sulfate,Bacillus subtilis,GH1,1,3.0206492310500597
27273,3.2.1.31,Heparan Sulfate,Listeria innocua,GH1,1,2.6429376335742103
27274,3.2.1.31,Heparan Sulfate,Lactobacillus casei,GH1,1,4.054150519211641
27275,3.2.1.31,Heparan Sulfate,Clostridium perfringens,GH1,1,4.09243971490905
27276,3.2.1.31,Heparan Sulfate,Rhodopseudomonas palustris,GH1,1,2.9869192115646803
27277,3.2.1.31,Heparan Sulfate,Curvibacter putative,GH2,0,1.1399142828274
27278,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
27279,3.2.1.31,Heparan Sulfate,Streptococcus equi,GH2,1,3.49121082104918
27280,3.2.1.31,Heparan Sulfate,Nocardiopsis dassonvillei,GH2,1,2.73171608767385
27281,3.2.1.31,Heparan Sulfate,Geobacillus kaustophilus,GH1,1,3.1767992487971197
27282,3.2.1.31,Heparan Sulfate,Escherichia coli,GH1,1,4.951896640835541
27283,3.2.1.31,Heparan Sulfate,Stigmatella aurantiaca,GH1,1,2.8978496090872206
27284,3.2.1.31,Heparan Sulfate,Streptococcus pneumoniae,GH1,1,3.8980096134335898
27285,3.2.1.31,Heparan Sulfate,Oenococcus oeni,GH1,1,3.61026157516056
27286,3.2.1.31,Heparan Sulfate,Klebsiella pneumoniae,GH1,1,3.52749946072475
27287,3.2.1.31,Heparan Sulfate,Escherichia coli,GH1,1,4.951896640835541
27288,3.2.1.31,Heparan Sulfate,Ruminococcus gnavus,GH2,1,5.3965235103622495
27289,3.2.1.31,Heparan Sulfate,Geobacillus sp.,GH30,1,3.64830473035353
27290,3.2.1.31,Heparan Sulfate,Kitasatospora setae,GH30,1,2.8978496090872206
27291,3.2.1.31,Heparan Sulfate,Stigmatella aurantiaca,GH30,1,2.8978496090872206
27292,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
27293,3.2.1.31,Heparan Sulfate,Alicyclobacillus acidocaldarius,GH2,1,3.38051102884005
27294,3.2.1.31,Heparan Sulfate,Thermobifida fusca,GH2,1,2.48942135648339
27295,3.2.1.31,Heparan Sulfate,Opitutus terrae,GH30,1,2.84900016087073
27296,3.2.1.31,Heparan Sulfate,Kribbella flavida,GH30,1,2.57475751184268
27297,3.2.1.31,Heparan Sulfate,Colwellia psychrerythraea,GH30,1,2.10908848869395
27298,3.2.1.31,Heparan Sulfate,Fibrobacter succinogenes,GH30,1,3.40359112339068
27299,3.2.1.31,Heparan Sulfate,Caldicellulosiruptor hydrothermalis,GH30,1,3.0839060662181
27300,3.2.1.31,Heparan Sulfate,Xanthomonas axonopodis,GH30,1,1.90226110578444
27301,3.2.1.31,Heparan Sulfate,Bifidobacterium longum,GH30,1,5.04975962481765
27302,3.2.1.31,Heparan Sulfate,Methylobacillus flagellatus,GH2,1,3.28551258965031
27303,3.2.1.31,Heparan Sulfate,Stigmatella aurantiaca,GH2,1,2.8978496090872206
27304,3.2.1.31,Heparan Sulfate,Ruminiclostridium cellulolyticum,GH30,1,4.26150962751106
27305,3.2.1.31,Heparan Sulfate,Streptomyces scabiei,GH30,1,2.58395741874664
27306,3.2.1.31,Heparan Sulfate,Micromonospora aurantiaca,GH30,1,2.65674751315687
27307,3.2.1.31,Heparan Sulfate,Butyrivibrio fibrisolvens,GH30,1,4.0796753423388
27308,3.2.1.31,Heparan Sulfate,Streptococcus dysgalactiae,GH1,1,3.64352502583433
27309,3.2.1.31,Heparan Sulfate,Escherichia coli,GH1,1,4.951896640835541
27310,3.2.1.31,Heparan Sulfate,Faecalitalea cylindroides,GH1,1,5.25380962620252
27311,3.2.1.31,Heparan Sulfate,Lactobacillus reuteri,GH2,1,3.2573207821125494
27312,3.2.1.31,Heparan Sulfate,Brachyspira murdochii,GH2,1,2.97466827119699
27313,3.2.1.31,Heparan Sulfate,Bacteroides fragilis,GH2,1,5.3304405525083
27314,3.2.1.31,Heparan Sulfate,Lactobacillus johnsonii,GH1,1,3.82198804499448
27315,3.2.1.31,Heparan Sulfate,Pantoea vagans,GH1,1,3.25252009365206
27316,3.2.1.31,Heparan Sulfate,Bacteroides xylanisolvens,GH2,1,5.75584866860618
27317,3.2.1.31,Heparan Sulfate,Bacteroides vulgatus,GH2,1,5.9811943271971
27318,3.2.1.31,Heparan Sulfate,Cellvibrio japonicus,GH2,0,2.09748888537804
27319,3.2.1.31,Heparan Sulfate,Catenulispora acidiphila,GH30,1,2.8865341235953905
27320,3.2.1.31,Heparan Sulfate,Caulobacter segnis,GH30,1,2.1633704778562097
27321,3.2.1.31,Heparan Sulfate,Halothermothrix orenii,GH30,1,3.3295968544417596
27322,3.2.1.31,Heparan Sulfate,Clostridium perfringens,GH2,1,4.09243971490905
27323,3.2.1.31,Heparan Sulfate,Brevundimonas subvibrioides,GH2,1,2.5254862740124504
27324,3.2.1.31,Heparan Sulfate,Shigella flexneri,GH2,1,4.38421820190403
27325,3.2.1.31,Heparan Sulfate,Brachyspira pilosicoli,GH1,1,3.8882067563921403
27326,3.2.1.31,Heparan Sulfate,Yersinia enterocolitica,GH1,1,3.2066163388761
27327,3.2.1.31,Heparan Sulfate,Faecalibacterium prausnitzii,GH1,1,5.70310455655676
27328,3.2.1.31,Heparan Sulfate,Micromonospora aurantiaca,GH2,1,2.65674751315687
27329,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
27330,3.2.1.31,Heparan Sulfate,Leuconostoc lactis,GH2,1,2.8689330086684603
27331,3.2.1.31,Heparan Sulfate,Pedobacter heparinus,GH2,1,3.5379439923201095
27332,3.2.1.31,Heparan Sulfate,Thermomonospora curvata,GH1,1,2.8065283722813397
27333,3.2.1.31,Heparan Sulfate,Xanthomonas axonopodis,GH30,1,1.90226110578444
27334,3.2.1.31,Heparan Sulfate,Acidobacterium capsulatum,GH30,1,2.32592530880298
27335,3.2.1.31,Heparan Sulfate,Lactobacillus brevis,GH30,1,3.4752309915170803
27336,3.2.1.31,Heparan Sulfate,Zunongwangia profunda,GH30,1,3.4931793177685697
27337,3.2.1.31,Heparan Sulfate,Streptomyces scabiei,GH30,1,2.58395741874664
27338,3.2.1.31,Heparan Sulfate,Fibrobacter succinogenes,GH30,1,3.40359112339068
27339,3.2.1.31,Heparan Sulfate,Bifidobacterium longum,GH2,1,5.04975962481765
27340,3.2.1.31,Heparan Sulfate,Parabacteroides distasonis,GH2,1,5.50032629968351
27341,3.2.1.31,Heparan Sulfate,Aliivibrio fischeri,GH2,1,2.14897601291706
27342,3.2.1.31,Heparan Sulfate,Bacteroides thetaiotaomicron,GH2,1,5.668359111645381
27343,3.2.1.31,Heparan Sulfate,Saccharopolyspora erythraea,GH1,1,2.8299543305236
27344,3.2.1.31,Heparan Sulfate,Bacillus velezensis,GH30,1,3.00759183073709
27345,3.2.1.31,Heparan Sulfate,Dickeya dadantii,GH30,1,3.17305321355402
27346,3.2.1.31,Heparan Sulfate,Capnocytophaga ochracea,GH30,1,3.16831196133327
27347,3.2.1.31,Heparan Sulfate,Stigmatella aurantiaca,GH30,1,2.8978496090872206
27348,3.2.1.31,Heparan Sulfate,Dickeya paradisiaca,GH30,1,3.0187193215555603
27349,3.2.1.31,Heparan Sulfate,Bradyrhizobium sp.,GH1,1,2.9197171442817904
27350,3.2.1.31,Heparan Sulfate,Mannheimia succiniciproducens,GH2,1,2.75452387816347
27351,3.2.1.31,Heparan Sulfate,Escherichia coli,GH2,1,4.951896640835541
27352,3.2.1.31,Heparan Sulfate,Bacteroides fragilis,GH2,1,5.3304405525083
27353,3.2.1.31,Heparan Sulfate,Haemophilus parainfluenzae,GH2,1,4.71869409985912
27354,3.2.1.31,Heparan Sulfate,Yersinia pestis,GH2,1,3.43316780461944
27355,3.2.1.31,Heparan Sulfate,Bacteroides thetaiotaomicron,GH2,1,5.668359111645381
27356,3.2.1.31,Heparan Sulfate,Truepera radiovictrix,GH2,1,2.7502669061636205
27357,3.2.1.31,Heparan Sulfate,Cronobacter sakazakii,GH1,1,3.66391710192657
27358,3.2.1.31,Heparan Sulfate,Clostridium acetobutylicum,GH1,0,1.97012823445052
27359,3.2.1.31,Heparan Sulfate,Lactococcus lactis,GH1,1,4.5353188775982005
27360,3.2.1.31,Heparan Sulfate,Frankia inefficax,GH1,1,2.92194199410919
27361,3.2.1.31,Heparan Sulfate,Klebsiella pneumoniae,GH1,1,3.52749946072475
27362,3.2.1.31,Heparan Sulfate,Caulobacter sp.,GH2,1,2.5739784411092903
27363,3.2.1.31,Heparan Sulfate,Chitinophaga pinensis,GH2,1,3.13218186064423
27364,3.2.1.31,Heparan Sulfate,Xanthomonas campestris,GH2,1,2.8363215345072503
27365,3.2.1.31,Heparan Sulfate,Acaryochloris marina,GH2,1,2.38386392314423
27366,3.2.1.31,Heparan Sulfate,Shigella sp.,GH2,1,1.5658355985438999
27367,3.2.1.31,Heparan Sulfate,Streptococcus thermophilus,GH2,1,3.2381812750938703
27368,3.2.1.31,Heparan Sulfate,Paenibacillus polymyxa,GH30,1,3.72719395517451
27369,3.2.1.31,Heparan Sulfate,Caldicellulosiruptor saccharolyticus,GH30,1,3.08250230944543
27370,3.2.1.31,Heparan Sulfate,Bacteroides xylanisolvens,GH2,1,5.75584866860618
27371,3.2.1.31,Heparan Sulfate,Caulobacter sp.,GH1,1,2.5739784411092903
27372,3.2.1.31,Heparan Sulfate,Novosphingobium aromaticivorans,GH1,0,0.7665646972674259
27373,3.2.1.31,Heparan Sulfate,Bacillus thuringiensis,GH1,1,3.0372917728283
27374,3.2.1.31,Heparan Sulfate,Lactobacillus acidophilus,GH1,1,4.39104361631789
27375,3.2.1.31,Heparan Sulfate,Sebaldella termitidis,GH1,1,2.8999787863234103
27376,3.2.1.31,Heparan Sulfate,Fervidobacterium nodosum,GH1,1,2.0563753348672
27377,3.2.1.31,Heparan Sulfate,Coprococcus sp.,GH1,1,5.41684591541027
27378,3.2.1.31,Heparan Sulfate,Staphylococcus sciuri,GH1,0,0.57633704939637
27379,3.2.1.31,Heparan Sulfate,Saccharomonospora viridis,GH2,1,2.40290622727708
27380,3.2.1.31,Heparan Sulfate,Paludibacter propionicigenes,GH2,1,3.91016074253106
27381,3.2.1.31,Heparan Sulfate,Shigella sp.,GH2,1,1.5658355985438999
27382,3.2.1.31,Heparan Sulfate,Clostridium cellulovorans,GH1,1,4.29596725530513
27383,3.2.1.31,Heparan Sulfate,Burkholderia sp.,GH1,1,3.1851209730448105
27384,3.2.1.31,Heparan Sulfate,Lactobacillus crispatus,GH1,1,3.9118347306094905
27385,3.2.1.31,Heparan Sulfate,Streptococcus uberis,GH1,1,4.2091536391304
27386,3.2.1.31,Heparan Sulfate,Bacillus cereus,GH1,1,3.0808679577612503
27387,3.2.1.31,Heparan Sulfate,Bifidobacterium adolescentis,GH1,1,5.563837622076889
27388,3.2.1.31,Heparan Sulfate,Nocardia farcinica,GH1,1,2.6810481518265803
27389,3.2.1.31,Heparan Sulfate,Shigella sonnei,GH1,1,4.50932433034907
27390,3.2.1.31,Heparan Sulfate,Streptococcus pneumoniae,GH1,1,3.8980096134335898
27391,3.2.1.31,Heparan Sulfate,Enterobacter cloacae,GH2,1,2.1789256264175503
27392,3.2.1.31,Heparan Sulfate,Leptotrichia buccalis,GH1,1,3.23467462200215
27393,3.2.1.31,Heparan Sulfate,Lactobacillus plantarum,GH1,1,3.4832886780958905
27394,3.2.1.31,Heparan Sulfate,Streptococcus gordonii,GH1,1,4.32915989740375
27395,3.2.1.31,Heparan Sulfate,Bifidobacterium animalis,GH2,1,4.3260319423846205
27396,3.2.1.31,Heparan Sulfate,Edwardsiella tarda,GH2,1,3.1490097081871404
27397,3.2.1.31,Heparan Sulfate,Bifidobacterium bifidum,GH2,1,5.0138339650387005
27398,3.2.1.31,Heparan Sulfate,Lactococcus garvieae,GH1,1,2.4084693201754304
27399,3.2.1.31,Heparan Sulfate,Lactobacillus crispatus,GH1,1,3.9118347306094905
27400,3.2.1.31,Heparan Sulfate,Dickeya chrysanthemi,GH1,1,2.98593437565945
27401,3.2.1.31,Heparan Sulfate,Dickeya chrysanthemi,GH1,1,2.98593437565945
27402,3.2.1.31,Heparan Sulfate,Escherichia coli,GH1,1,4.951896640835541
27403,3.2.1.31,Heparan Sulfate,Streptomyces bingchenggensis,GH2,1,2.54626192656466
27404,3.2.1.31,Heparan Sulfate,Listeria welshimeri,GH1,1,3.1649870925538397
27405,3.2.1.31,Heparan Sulfate,Salmonella typhimurium,GH30,1,3.2786756071961802
27406,3.2.1.31,Heparan Sulfate,Opitutus terrae,GH30,1,2.84900016087073
