,taxa,CAZy.ID,pathway_capacity,pathway_completeness_abundance
32379,Streptosporangium roseum,CBM32,2.7452359403686297,1
32380,Geobacillus sp.,CBM32,3.64830473035353,1
32381,Arcanobacterium haemolyticum,CBM32,3.0457762626987006,1
32382,Clostridium perfringens,CBM32,4.09243971490905,1
32383,Kribbella flavida,CBM32,2.57475751184268,1
32384,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32385,Thermobispora bispora,CBM32,2.60300281926376,1
32386,Kribbella flavida,CBM32,2.57475751184268,1
32387,Bacteroides fragilis,CBM32,5.3304405525083,1
32388,Bacteroides thetaiotaomicron,CBM32,5.6683591116453815,1
32389,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32390,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32391,Saccharophagus degradans,CBM32,2.10550242228245,0
32392,Streptococcus pneumoniae,CBM32,3.8980096134335898,1
32393,Streptomyces griseus,CBM32,2.6881320451680497,1
32394,Opitutus terrae,CBM32,2.84900016087073,1
32395,Geobacillus sp.,CBM32,3.64830473035353,1
32396,Salmonella arizonae,GH89,3.76920676611681,1
32397,Caldicellulosiruptor obsidiansis,CBM32,3.2322985078661604,1
32398,Cutibacterium acnes,CBM32,3.52554168695363,1
32399,Saccharophagus degradans,CBM32,2.10550242228245,0
32400,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32401,Bacteroides fragilis,GH89,5.3304405525083,1
32402,Kribbella flavida,CBM32,2.57475751184268,1
32403,Teredinibacter turnerae,CBM32,2.45569995384992,1
32404,Streptococcus mitis,CBM32,4.43215794895412,1
32405,Ralstonia pickettii,CBM32,3.12189921114726,1
32406,Micromonospora aurantiaca,CBM32,2.65674751315687,1
32407,Bacteroides thetaiotaomicron,CBM32,5.6683591116453815,1
32408,Cellvibrio japonicus,CBM32,2.09748888537804,0
32409,Catenulispora acidiphila,CBM32,2.8865341235953905,1
32410,Salinispora arenicola,CBM32,2.4616967147545896,1
32411,Kribbella flavida,CBM32,2.57475751184268,1
32412,Bifidobacterium bifidum,CBM32,5.0138339650387005,1
32413,Halanaerobium praevalens,CBM32,3.10914822457602,1
32414,Chitinophaga pinensis,CBM32,3.13218186064423,1
32415,Stenotrophomonas maltophilia,CBM32,2.8155649179837696,1
32416,Streptomyces griseus,CBM32,2.6881320451680497,1
32417,Heliobacterium modesticaldum,CBM32,3.82584083517364,1
32418,Bacteroides fragilis,CBM32,5.3304405525083,1
32419,Salinispora tropica,CBM32,2.51207408270967,1
32420,Bifidobacterium longum,CBM32,5.04975962481765,1
32421,Kribbella flavida,CBM32,2.57475751184268,1
32422,Geobacter uraniireducens,CBM32,2.99414054349032,1
32423,Akkermansia muciniphila,CBM32,5.31745977923797,1
32424,Stigmatella aurantiaca,CBM32,2.897849609087221,1
32425,Salinispora arenicola,CBM32,2.4616967147545896,1
32426,Streptomyces bingchenggensis,CBM32,2.54626192656466,1
32427,Kitasatospora setae,CBM32,2.897849609087221,1
48757,Chloroflexus aurantiacus,GH39,1.34376341645328,1
48758,Roseiflexus castenholzii,GH39,1.70877001960827,1
48759,Photorhabdus laumondii,GH39,2.24842213775397,1
48760,Paludibacter propionicigenes,GH39,3.91016074253106,1
48761,Fibrobacter succinogenes,GH39,3.40359112339068,1
48762,Paraburkholderia phytofirmans,GH39,3.21698638049074,1
48763,Arthrospira platensis,GH39,3.41785419588879,1
48764,Caldicellulosiruptor bescii,GH39,3.125737390813589,1
48765,Chloroflexus aurantiacus,GH39,1.34376341645328,1
48766,Burkholderia pseudomallei,GH39,3.9321976701050496,1
48767,Clostridium botulinum,GH39,4.05397480666556,1
48768,Dyadobacter fermentans,GH39,3.41798356307307,1
48769,Chloroflexus aurantiacus,GH39,1.34376341645328,1
48770,Opitutus terrae,GH39,2.84900016087073,1
48771,Dictyoglomus turgidum,GH39,2.6981981026454003,1
48772,Roseiflexus sp.,GH39,2.09240583754019,1
48773,Caldicellulosiruptor kronotskyensis,GH39,3.16266917664214,1
48774,Cellulomonas flavigena,GH39,2.9039297705648304,1
48775,Xylanimonas cellulosilytica,GH39,3.1691527315829,1
48776,Streptomyces bingchenggensis,GH39,2.54626192656466,1
48777,Rhodococcus erythropolis,GH39,4.01744103264997,1
48778,Burkholderia thailandensis,GH39,3.07684058537005,1
48779,Geobacillus thermodenitrificans,GH39,3.27468628825594,1
48780,Caldicellulosiruptor kronotskyensis,GH39,3.16266917664214,1
48781,Roseiflexus castenholzii,GH39,1.70877001960827,1
48782,Chloroflexus aurantiacus,GH39,1.34376341645328,1
48783,Bacillus halodurans,GH39,3.3823162016370296,1
48784,Catenulispora acidiphila,GH39,2.8865341235953905,1
48785,Spirosoma linguale,GH39,3.53504920678062,1
48786,[Ruminococcus] torques,GH39,5.49545959111035,1
48787,Sphaerobacter thermophilus,GH39,2.26924683318898,1
48788,Xanthomonas axonopodis,GH39,1.90226110578444,1
48789,Caldicellulosiruptor bescii,GH39,3.125737390813589,1
48790,Roseiflexus sp.,GH39,2.09240583754019,1
48791,Cupriavidus taiwanensis,GH39,4.03187733311574,1
48792,Flavobacterium johnsoniae,GH39,3.52515534105155,1
48793,Conexibacter woesei,GH39,2.9921799492336603,1
48794,Pseudomonas mendocina,GH39,3.6330573524503,1
48795,Roseiflexus sp.,GH39,2.09240583754019,1
48796,Cellvibrio japonicus,GH39,2.09748888537804,0
48797,Rhizobium leguminosarum,GH39,2.7656644968592,1
48798,Streptomyces scabiei,GH39,2.58395741874664,1
48799,Sphaerobacter thermophilus,GH39,2.26924683318898,1
48800,Sphaerobacter thermophilus,GH39,2.26924683318898,1
48801,Roseburia intestinalis,GH39,5.494855325243268,1
48802,Burkholderia mallei,GH39,3.7275489142933305,1
48803,Roseiflexus sp.,GH39,2.09240583754019,1
48804,Rhodopseudomonas palustris,GH39,2.9869192115646803,1
48805,Chloroflexus aggregans,GH39,1.31625930423364,1
48806,Pseudomonas aeruginosa,GH39,3.2692748952840605,1
48807,gamma proteobacterium,GH39,3.90493264554732,1
48808,Thermomicrobium roseum,GH39,2.0286945113003,0
48809,Teredinibacter turnerae,GH39,2.45569995384992,1
48810,Roseiflexus sp.,GH39,2.09240583754019,1
48811,Roseiflexus sp.,GH39,2.09240583754019,1
48812,Chloroflexus aggregans,GH39,1.31625930423364,1
48813,Catenulispora acidiphila,GH39,2.8865341235953905,1
48814,Acidobacterium capsulatum,GH39,2.32592530880298,1
48815,Paraburkholderia phymatum,GH39,0.76286904376644,0
48816,Herpetosiphon aurantiacus,GH39,2.46721973706614,1
48817,Streptomyces bingchenggensis,GH39,2.54626192656466,1
48818,Bradyrhizobium sp.,GH39,2.9197171442817904,1
48819,Dictyoglomus thermophilum,GH39,2.5979890894941096,1
48820,Sanguibacter keddieii,GH39,2.85570130833601,1
48821,Streptomyces scabiei,GH39,2.58395741874664,1
48822,Geobacter bemidjiensis,GH39,2.99333607056611,1
48823,Sphaerobacter thermophilus,GH39,2.26924683318898,1
48824,Catenulispora acidiphila,GH39,2.8865341235953905,1
48825,Rhodococcus erythropolis,GH39,4.01744103264997,1
48826,Xylanimonas cellulosilytica,GH39,3.1691527315829,1
48827,Xanthobacter autotrophicus,GH39,3.67731099253836,1
48828,Roseiflexus sp.,GH39,2.09240583754019,1
48829,Photorhabdus laumondii,GH39,2.24842213775397,1
48830,Klebsiella pneumoniae,GH39,3.52749946072475,1
48831,Alkaliphilus oremlandii,GH39,4.68582484361971,1
48832,Streptomyces bingchenggensis,GH39,2.54626192656466,1
48833,Herpetosiphon aurantiacus,GH39,2.46721973706614,1
48834,Xanthobacter autotrophicus,GH39,3.67731099253836,1
48835,Actinosynnema mirum,GH39,2.69871879128583,1
48836,Xanthobacter autotrophicus,GH39,3.67731099253836,1
48837,Caldicellulosiruptor saccharolyticus,GH39,3.08250230944543,1
48838,Thermomicrobium roseum,GH39,2.0286945113003,0
48839,Roseiflexus castenholzii,GH39,1.70877001960827,1
48840,Herpetosiphon aurantiacus,GH39,2.46721973706614,1
48841,Bradyrhizobium sp.,GH39,2.9197171442817904,1
48842,Thermobispora bispora,GH39,2.60300281926376,1
48843,Pseudomonas fluorescens,GH39,3.78320347856224,1
48844,Serratia proteamaculans,GH39,3.23130925643518,1
48845,Acidimicrobium ferrooxidans,GH39,2.5579474207987403,1
48846,Rhizobium leguminosarum,GH39,2.7656644968592,1
48847,Sphaerobacter thermophilus,GH39,2.26924683318898,1
48848,Thermotoga petrophila,GH39,1.9066184025601205,0
48849,Ruminiclostridium cellulolyticum,GH39,4.26150962751106,1
48850,Pseudomonas stutzeri,GH39,3.50476260946514,1
48851,Caldicellulosiruptor owensensis,GH39,3.1050775947591096,1
48852,Clostridium beijerinckii,GH39,4.1721923270502295,1
48853,Chitinophaga pinensis,GH39,3.13218186064423,1
48854,Roseiflexus sp.,GH39,2.09240583754019,1
48855,Roseiflexus castenholzii,GH39,1.70877001960827,1
48856,Stackebrandtia nassauensis,GH39,2.7054078848331,1
48857,gamma proteobacterium,GH39,3.90493264554732,1
48858,Stackebrandtia nassauensis,GH39,2.7054078848331,1
48859,Pseudomonas aeruginosa,GH39,3.2692748952840605,1
48860,Hungateiclostridium thermocellum,GH39,4.16124436304105,1
48861,Chloroflexus aggregans,GH39,1.31625930423364,1
48862,Xylanimonas cellulosilytica,GH39,3.1691527315829,1
48863,Roseiflexus castenholzii,GH39,1.70877001960827,1
48864,Chitinophaga pinensis,GH39,3.13218186064423,1
48865,Spirosoma linguale,GH39,3.53504920678062,1
48866,Bacillus megaterium,GH39,3.0927288703237497,1
48867,Chloroflexus aurantiacus,GH39,1.34376341645328,1
48868,Burkholderia pseudomallei,GH39,3.9321976701050496,1
48869,Roseburia intestinalis,GH39,5.494855325243268,1
48870,Catenulispora acidiphila,GH39,2.8865341235953905,1
48871,Kribbella flavida,GH39,2.57475751184268,1
48872,Thermoanaerobacterium thermosaccharolyticum,GH39,3.6089697905836498,1
48873,Paraburkholderia xenovorans,GH39,3.17589268199998,1
48874,Micromonospora aurantiaca,GH39,2.65674751315687,1
48875,Chloroflexus aggregans,GH39,1.31625930423364,1
48876,Burkholderia pseudomallei,GH39,3.9321976701050496,1
48877,Paenibacillus sp.,GH39,3.71630119162046,1
48878,Pseudomonas savastanoi,GH39,3.06349683986355,1
48879,Kineococcus radiotolerans,GH39,3.03645741994958,1
48880,Roseiflexus sp.,GH39,2.09240583754019,1
48881,Cellulomonas flavigena,GH39,2.9039297705648304,1
48882,Acidobacterium capsulatum,GH39,2.32592530880298,1
48883,Roseiflexus castenholzii,GH39,1.70877001960827,1
48884,Chloroflexus aggregans,GH39,1.31625930423364,1
48885,Burkholderia mallei,GH39,3.7275489142933305,1
48886,Herpetosiphon aurantiacus,GH39,2.46721973706614,1
48887,Roseiflexus sp.,GH39,2.09240583754019,1
48888,Streptomyces scabiei,GH39,2.58395741874664,1
48889,Caldicellulosiruptor owensensis,GH39,3.1050775947591096,1
48890,Burkholderia cenocepacia,GH39,2.6632988534707205,1
48891,Paenibacillus sp.,GH39,3.71630119162046,1
48892,Burkholderia pseudomallei,GH39,3.9321976701050496,1
48893,Geobacter daltonii,GH39,3.50985246236318,1
48894,Butyrivibrio proteoclasticus,GH39,4.21337592324907,1
48895,Beijerinckia indica,GH39,3.78413834049864,1
48896,Burkholderia pseudomallei,GH39,3.9321976701050496,1
48897,Bradyrhizobium diazoefficiens,GH39,3.16683422685352,1
48898,Jonesia denitrificans,GH39,2.93633819016084,1
48899,Chloroflexus aggregans,GH39,1.31625930423364,1
48900,Klebsiella pneumoniae,GH39,3.52749946072475,1
48901,Burkholderia mallei,GH39,3.7275489142933305,1
48902,Tsukamurella paurometabola,GH39,2.35835895588952,1
48903,Herpetosiphon aurantiacus,GH39,2.46721973706614,1
48904,Streptomyces bingchenggensis,GH39,2.54626192656466,1
48905,Rhodopseudomonas palustris,GH39,2.9869192115646803,1
48906,Roseiflexus castenholzii,GH39,1.70877001960827,1
48907,Caulobacter sp.,GH39,2.5739784411092903,1
48908,Xanthomonas campestris,GH39,2.8363215345072503,1
48909,Acaryochloris marina,GH39,2.38386392314423,1
48910,Oceanithermus profundus,GH39,3.5635514281875698,1
48911,Brachybacterium faecium,GH39,2.32273342410733,1
48912,Brevundimonas subvibrioides,GH39,2.5254862740124504,1
48913,Roseiflexus castenholzii,GH39,1.70877001960827,1
48914,Thermoanaerobacterium thermosaccharolyticum,GH39,3.6089697905836498,1
48915,Methylacidiphilum infernorum,GH39,1.89473619808297,0
48916,Herpetosiphon aurantiacus,GH39,2.46721973706614,1
48917,Caldicellulosiruptor saccharolyticus,GH39,3.08250230944543,1
48918,Roseiflexus castenholzii,GH39,1.70877001960827,1
48919,Teredinibacter turnerae,GH39,2.45569995384992,1
48920,Nitrospira defluvii,GH39,3.07774132164451,1
48921,Kribbella flavida,GH39,2.57475751184268,1
48922,Acidobacterium capsulatum,GH39,2.32592530880298,1
48923,Pseudomonas mendocina,GH39,3.6330573524503,1
48924,Catenulispora acidiphila,GH39,2.8865341235953905,1
48925,Roseiflexus castenholzii,GH39,1.70877001960827,1
48926,Burkholderia pseudomallei,GH39,3.9321976701050496,1
48927,Solibacter usitatus,GH39,3.69438217630694,1
48928,Beutenbergia cavernae,GH39,2.7427122192020805,1
48929,Clostridium acetobutylicum,GH39,1.97012823445052,0
48930,Burkholderia pseudomallei,GH39,3.9321976701050496,1
48931,Pseudomonas syringae,GH39,3.43963478136317,1
48932,Roseburia intestinalis,GH39,5.494855325243268,1
48933,Pseudomonas fluorescens,GH39,3.78320347856224,1
48934,Caldicellulosiruptor kronotskyensis,GH39,3.16266917664214,1
48935,Conexibacter woesei,GH39,2.9921799492336603,1
48936,Chloroflexus aggregans,GH39,1.31625930423364,1
48937,Thermobispora bispora,GH39,2.60300281926376,1
48938,Caulobacter vibrioides,GH39,1.9162779536232,1
48939,Roseiflexus sp.,GH39,2.09240583754019,1
48940,Chloroflexus aurantiacus,GH39,1.34376341645328,1
48941,Beutenbergia cavernae,GH39,2.7427122192020805,1
48942,Pedobacter heparinus,GH39,3.537943992320109,1
48943,Conexibacter woesei,GH39,2.9921799492336603,1
48944,Pseudomonas syringae,GH39,3.43963478136317,1
48945,Thermomicrobium roseum,GH39,2.0286945113003,0
48946,Chloroflexus aurantiacus,GH39,1.34376341645328,1
48947,Pseudomonas syringae,GH39,3.43963478136317,1
48948,Catenulispora acidiphila,GH39,2.8865341235953905,1
48949,Kribbella flavida,GH39,2.57475751184268,1
48950,Burkholderia thailandensis,GH39,3.07684058537005,1
48951,Roseiflexus castenholzii,GH39,1.70877001960827,1
48952,Clostridium cellulovorans,GH39,4.29596725530513,1
